Sp	Elements	Xtal	Position	Bg1	Bg2	Slope	Bias	Gain	Dtime	Blin	Wind	Mode																																													
36 / 13 . 	29.52218	18.89742	7.866946	43.36399	0.014896		0.138873	0.271265	0.000566	0.041391			0.00001			100.1175	25.58579	14.17315	2.967239	57.08961	0.011629		0.053247	0.097326	0.000249	0.021753			0.000004			100	48.95658	40.42864	10.12079	0.028145		0.179318	0.345192	0.000944	0.057914			0.000015			100.1175	-17578.5	7824.5	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33974.92	11.82384	445	"Saturday, February 12, 2022 5:14:21 AM"
36 / 14 . 	29.60107	18.98249	7.794844	43.5037	0.009535		0.124668	0.31407	0.008571	0.049899			0.00001			100.3889	25.57677	14.194	2.931173	57.10074	0.007421		0.047656	0.112343	0.003758	0.026146			0.000004			100	49.08741	40.61064	10.02803	0.018016		0.160976	0.399661	0.014297	0.069819			0.000015			100.3889	-17572.8	7825.6	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33970.03	11.84885	446	"Saturday, February 12, 2022 5:17:07 AM"
36 / 15 . 	29.48067	18.8631	7.804717	43.28869	0.007471		0.120339	0.283617	0.008727	0.060529			0.009758			99.92761	25.59466	14.17224	2.948934	57.09049	0.005842		0.046221	0.101936	0.003844	0.031867			0.00396			99.99999	48.88774	40.35521	10.04074	0.014116		0.155386	0.36091	0.014557	0.084692			0.014262			99.92761	-17567.1	7826.8	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33965.13	11.79767	447	"Saturday, February 12, 2022 5:19:53 AM"
36 / 16 . 	29.48283	18.89875	7.813088	43.31982	0.00318		0.107205	0.296365	0.009524	0.047551			0.00001			99.97832	25.58154	14.19071	2.950367	57.09807	0.002486		0.041152	0.106456	0.004193	0.02502			0.000004			100	48.89133	40.43148	10.05151	0.006009		0.138427	0.377132	0.015887	0.066533			0.000015			99.97831	-17561.4	7827.9	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33960.24	11.80256	448	"Saturday, February 12, 2022 5:22:39 AM"
36 / 17 . 	29.4573	18.83685	7.806733	43.26727	0.010328		0.13951	0.290829	0.0097	0.066328			0.03194			99.91679	25.58533	14.15858	2.950959	57.08669	0.008081		0.053608	0.104573	0.004275	0.034935			0.012968			100	48.84899	40.29905	10.04333	0.019515		0.180141	0.370087	0.01618	0.092807			0.046683			99.91678	-17555.7	7829	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33955.34	11.80389	449	"Saturday, February 12, 2022 5:25:22 AM"
36 / 18 . 	29.51878	18.88051	7.79933	43.33232	0.010201		0.105595	0.328562	0.005427	0.051537			0.000336			100.0326	25.60105	14.17055	2.943828	57.08849	0.00797		0.040516	0.117967	0.002388	0.027105			0.000136			100	48.95094	40.39246	10.03381	0.019275		0.136348	0.418104	0.009053	0.072111			0.000492			100.0326	-17550	7830.1	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33950.45	11.81124	450	"Saturday, February 12, 2022 5:28:07 AM"
36 / 19 . 	29.50387	18.90399	7.79871	43.34079	0.002113		0.104027	0.298067	0.00446	0.044036			0.024864			100.0249	25.58727	14.1877	2.943496	57.09776	0.001651		0.039913	0.107014	0.001963	0.023159			0.01008			99.99999	48.92621	40.44269	10.03301	0.003993		0.134324	0.379297	0.007439	0.061615			0.036341			100.0249	-17544.3	7831.3	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33945.56	11.80745	451	"Saturday, February 12, 2022 5:30:54 AM"
36 / 20 . 	29.49074	18.873	7.72528	43.27073	0.010251		0.101539	0.265319	0.008319	0.052665			0.006044			99.80389	25.61749	14.18748	2.920525	57.09819	0.008022		0.039022	0.095412	0.003667	0.027742			0.002454			100	48.90445	40.37639	9.938541	0.01937		0.131111	0.337625	0.013876	0.073688			0.008834			99.80388	-17538.5	7832.4	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33940.66	11.76616	452	"Saturday, February 12, 2022 5:33:40 AM"
36 / 21 . 	29.56311	18.83884	7.8283	43.29528	0.00001		0.114498	0.286363	0.011043	0.008188			0.010058			99.95571	25.65662	14.14872	2.956737	57.07781	0.000008		0.043961	0.102884	0.004863	0.004309			0.00408			99.99999	49.02445	40.30333	10.07108	0.000019		0.147844	0.364404	0.01842	0.011457			0.014701			99.95569	-17532.8	7833.5	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33935.77	11.79928	453	"Saturday, February 12, 2022 5:36:22 AM"
36 / 22 . 	29.63903	18.76623	7.766642	43.24945	0.003904		0.086235	0.302973	0.003557	0.044413			0.00001			99.86244	25.7386	14.103	2.935284	57.05305	0.003054		0.03313	0.10892	0.001567	0.023388			0.000004			100	49.15035	40.14798	9.991753	0.007377		0.111349	0.385541	0.005934	0.062142			0.000015			99.86243	-17527.1	7834.6	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33930.88	11.77981	454	"Saturday, February 12, 2022 5:39:05 AM"
36 / 23 . 	29.47742	18.78427	7.717727	43.14876	0.000169		0.112987	0.281486	0.000626	0.050684			0.00001			99.57413	25.66922	14.15569	2.924883	57.07802	0.000132		0.043528	0.101476	0.000277	0.026765			0.000004			100	48.88235	40.18658	9.928824	0.000319		0.145893	0.358198	0.001044	0.070917			0.000015			99.57413	-17521.4	7835.8	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33925.99	11.74296	455	"Saturday, February 12, 2022 5:41:49 AM"
36 / 24 . 	29.48349	18.80679	7.866547	43.24012	0.002758		0.103713	0.30513	0.003702	0.056898			0.018397			99.88754	25.61851	14.14175	2.97478	57.07409	0.002158		0.039868	0.10976	0.001632	0.02998			0.007472			100	48.89242	40.23476	10.12028	0.005211		0.133918	0.388285	0.006176	0.079611			0.026888			99.88755	-17515.7	7836.9	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33921.09	11.80381	456	"Saturday, February 12, 2022 5:44:33 AM"
36 / 25 . 	29.56331	18.89216	7.71414	43.34269	0.00679		0.085714	0.326094	0.003742	0.041938			0.014712			99.99129	25.63513	14.17678	2.911158	57.09203	0.005304		0.032882	0.11706	0.001646	0.022053			0.005963			99.99999	49.02479	40.41739	9.924211	0.01283		0.110677	0.414963	0.006242	0.05868			0.021503			99.99129	-17510	7838	920	 	 	WHT01_Slab_host_contact_olivine_Profile_7	33916.2	11.79195	457	"Saturday, February 12, 2022 5:47:19 AM"
37 / 1 . 	25.87556	19.10688	7.145832	47.19577	5.17302	0.011117	0.089546	0.109027	0.320558	3.655185						108.6825	20.80923	13.29748	2.501006	57.65627	3.74748	0.007015	0.031859	0.036298	0.130808	1.782557						100	42.90939	40.87675	9.193084	9.774389	0.025473	0.115625	0.138739	0.534708	5.114335						108.6825	9430	5936	945	 	 	WHT01_olivine_profile_6	25552.61	12.94224	458	"Saturday, February 12, 2022 5:50:14 AM"
37 / 2 . 	30.42205	18.95738	6.91698	43.82773	0.048449	0.005289	0.110963	0.251537	0.012662	0.151478						100.7045	26.06534	14.05616	2.579213	57.04285	0.037393	0.003556	0.04206	0.08922	0.005505	0.078703						100	50.44883	40.55693	8.898666	0.091544	0.012119	0.143279	0.320087	0.02112	0.211948						100.7045	9432.6	5932	945	 	 	WHT01_olivine_profile_6	25556.8	11.74765	459	"Saturday, February 12, 2022 5:51:57 AM"
37 / 3 . 	30.45931	18.9725	7.122855	43.86565	0.007231	0.006283	0.10529	0.277788	0.007891	0.076936						100.9017	26.07003	14.05269	2.653208	57.03262	0.005575	0.00422	0.039869	0.098428	0.003427	0.039932						99.99999	50.51062	40.58926	9.163525	0.013662	0.014398	0.135955	0.353492	0.013163	0.107648						100.9017	9435.2	5928.1	945	 	 	WHT01_olivine_profile_6	25561	11.79557	460	"Saturday, February 12, 2022 5:52:44 AM"
37 / 4 . 	30.3295	19.03464	7.249905	43.8782	0.006285	0.004026	0.103707	0.287625	0.009081	0.055767						100.9588	25.96185	14.10031	2.700838	57.05537	0.004846	0.002704	0.039274	0.101925	0.003944	0.028948						100	50.29536	40.72221	9.326974	0.011875	0.009226	0.133911	0.36601	0.015148	0.078029						100.9588	9437.8	5924.1	945	 	 	WHT01_olivine_profile_6	25565.2	11.82065	461	"Saturday, February 12, 2022 5:53:31 AM"
37 / 5 . 	30.28639	18.94128	7.347367	43.77707	0.006582	0.006512	0.103411	0.299021	0.009854	0.052482						100.83	25.97607	14.05881	2.742543	57.03611	0.005085	0.004382	0.039239	0.106172	0.004289	0.027296						99.99999	50.22388	40.52247	9.452358	0.012436	0.014921	0.133528	0.380512	0.016437	0.073433						100.83	9440.3	5920.1	945	 	 	WHT01_olivine_profile_6	25569.4	11.8227	462	"Saturday, February 12, 2022 5:54:19 AM"
37 / 6 . 	30.13041	18.9071	7.707932	43.73703	0.005593	0.004894	0.109751	0.305315	0.008596	0.048803						100.9654	25.86205	14.04418	2.87933	57.02751	0.004325	0.003296	0.041676	0.10849	0.003744	0.025402						100	49.96521	40.44935	9.916223	0.010568	0.011214	0.141714	0.38852	0.014339	0.068285						100.9654	9442.9	5916.2	945	 	 	WHT01_olivine_profile_6	25573.6	11.89171	463	"Saturday, February 12, 2022 5:55:06 AM"
37 / 7 . 	30.02378	18.801	7.722077	43.54995	0.006073	0.006947	0.109861	0.306792	0.006608	0.043224						100.5763	25.87673	14.02292	2.896502	57.0176	0.004715	0.004698	0.04189	0.109464	0.00289	0.022591						100	49.78838	40.22236	9.934421	0.011474	0.015917	0.141856	0.390401	0.011023	0.060478						100.5763	9445.5	5912.2	945	 	 	WHT01_olivine_profile_6	25577.8	11.85203	464	"Saturday, February 12, 2022 5:55:53 AM"
37 / 8 . 	29.92978	18.88877	7.886378	43.63693	0.007027	0.009053	0.115007	0.308268	0.005635	0.035618						100.8224	25.75445	14.06585	2.9534	57.0401	0.005447	0.006113	0.043782	0.109815	0.00246	0.018586						99.99999	49.6325	40.41013	10.14579	0.013278	0.020744	0.148502	0.392278	0.009399	0.049837						100.8225	9448.1	5908.2	945	 	 	WHT01_olivine_profile_6	25582	11.90312	465	"Saturday, February 12, 2022 5:56:39 AM"
37 / 9 . 	29.88621	18.88592	7.974534	43.63195	0.005927	0.009998	0.114939	0.315046	0.005646	0.034644						100.8648	25.71991	14.06533	2.986755	57.04011	0.004595	0.006751	0.043761	0.112242	0.002466	0.01808						100	49.56025	40.40403	10.2592	0.011199	0.022909	0.148414	0.400904	0.009418	0.048474						100.8648	9450.7	5904.3	945	 	 	WHT01_olivine_profile_6	25586.2	11.9217	466	"Saturday, February 12, 2022 5:57:27 AM"
37 / 10 . 	29.79064	18.9277	7.862436	43.57939	0.006016	0.005517	0.114755	0.308353	0.007095	0.038362						100.6403	25.67994	14.1197	2.949627	57.06537	0.004672	0.003732	0.043763	0.110039	0.003103	0.020053						100	49.40176	40.49343	10.11499	0.011367	0.012641	0.148176	0.392386	0.011835	0.053676						100.6403	9453.3	5900.3	945	 	 	WHT01_olivine_profile_6	25590.4	11.88121	467	"Saturday, February 12, 2022 5:58:13 AM"
37 / 11 . 	29.90979	18.92109	7.796969	43.62914	0.004762	0.00576	0.109434	0.314023	0.006703	0.035035						100.7327	25.74773	14.09565	2.921105	57.05313	0.003693	0.003891	0.041677	0.111911	0.002928	0.018289						99.99999	49.59936	40.47927	10.03077	0.008998	0.013198	0.141305	0.399602	0.01118	0.049021						100.7327	9455.9	5896.3	945	 	 	WHT01_olivine_profile_6	25594.6	11.88092	468	"Saturday, February 12, 2022 5:59:00 AM"
37 / 12 . 	29.83763	18.79194	7.900443	43.47001	0.005913	0.007608	0.11264	0.310483	0.006435	0.041727						100.4848	25.76863	14.04469	2.969438	57.02877	0.0046	0.005156	0.043037	0.111007	0.00282	0.021853						100	49.47968	40.20298	10.16389	0.011172	0.017432	0.145445	0.395098	0.010734	0.058385						100.4848	9458.4	5892.4	945	 	 	WHT01_olivine_profile_6	25598.8	11.86987	469	"Saturday, February 12, 2022 5:59:48 AM"
37 / 13 . 	29.88316	18.9539	7.990678	43.70444	0.005665	0.008028	0.10858	0.302649	0.007408	0.032768						100.9973	25.68126	14.09619	2.98861	57.05487	0.004385	0.005414	0.041282	0.107675	0.00323	0.017077						100	49.55519	40.54948	10.27997	0.010703	0.018396	0.140202	0.385129	0.012356	0.045849						100.9973	9461	5888.4	945	 	 	WHT01_olivine_profile_6	25603	11.93547	470	"Saturday, February 12, 2022 6:00:34 AM"
37 / 14 . 	29.80048	18.95237	8.05053	43.67159	0.005829	0.010284	0.109768	0.305487	0.003896	0.043614						100.9538	25.63212	14.10711	3.013571	57.06074	0.004516	0.006941	0.04177	0.108777	0.0017	0.022748						100	49.41809	40.5462	10.35697	0.011014	0.023566	0.141736	0.38874	0.006499	0.061024						100.9538	9463.6	5884.4	945	 	 	WHT01_olivine_profile_6	25607.2	11.94111	471	"Saturday, February 12, 2022 6:01:22 AM"
37 / 15 . 	29.86929	18.86474	7.883439	43.56441	0.006011	0.006771	0.109995	0.307181	0.007342	0.03559						100.6548	25.7461	14.07184	2.957318	57.04213	0.004667	0.00458	0.041945	0.109614	0.003211	0.018603						100	49.53219	40.35873	10.14201	0.011358	0.015515	0.142029	0.390895	0.012247	0.049798						100.6548	9466.2	5880.5	945	 	 	WHT01_olivine_profile_6	25611.4	11.88426	472	"Saturday, February 12, 2022 6:02:08 AM"
37 / 16 . 	29.9179	18.89795	7.87936	43.63298	0.006345	0.006292	0.113873	0.300855	0.005198	0.041219						100.802	25.74781	14.07464	2.951182	57.04287	0.004919	0.004249	0.043356	0.107189	0.00227	0.021512						100	49.6128	40.42977	10.13676	0.011989	0.014418	0.147037	0.382846	0.008671	0.057674						100.802	9468.8	5876.5	945	 	 	WHT01_olivine_profile_6	25615.6	11.89899	473	"Saturday, February 12, 2022 6:02:55 AM"
37 / 17 . 	29.92958	18.81537	7.982579	43.58128	0.004724	0.008294	0.111397	0.310018	0.007432	0.042971						100.7936	25.77748	14.02381	2.992118	57.01865	0.003665	0.005606	0.042446	0.110538	0.003248	0.022443						99.99999	49.63218	40.25311	10.26956	0.008926	0.019006	0.14384	0.394505	0.012398	0.060125						100.7936	9471.4	5872.6	945	 	 	WHT01_olivine_profile_6	25619.8	11.91442	474	"Saturday, February 12, 2022 6:03:42 AM"
37 / 18 . 	29.91067	18.67955	7.93123	43.39338	0.00418	0.006879	0.111741	0.306955	0.007322	0.035783						100.3877	25.86172	13.97691	2.984473	56.99438	0.003256	0.004667	0.042743	0.109873	0.003212	0.018762						100	49.60081	39.96255	10.2035	0.007899	0.015763	0.144284	0.390607	0.012214	0.050068						100.3877	9474	5868.6	945	 	 	WHT01_olivine_profile_6	25624	11.86223	475	"Saturday, February 12, 2022 6:04:29 AM"
37 / 19 . 	29.86158	18.9007	8.021112	43.64523	0.004719	0.007861	0.114908	0.315737	0.005335	0.042601						100.9198	25.6919	14.07261	3.003405	57.04237	0.003657	0.005307	0.043738	0.112459	0.002329	0.022226						99.99999	49.51941	40.43565	10.31913	0.008916	0.018014	0.148373	0.401783	0.008899	0.059607						100.9198	9476.6	5864.6	945	 	 	WHT01_olivine_profile_6	25628.2	11.93521	476	"Saturday, February 12, 2022 6:05:16 AM"
37 / 20 . 	29.75494	18.82106	7.980316	43.46466	0.005594	0.004593	0.112939	0.311524	0.005449	0.035444						100.4965	25.70549	14.07098	3.000424	57.04011	0.004354	0.003114	0.043165	0.111415	0.002389	0.018569						99.99998	49.34257	40.26527	10.26664	0.01057	0.010524	0.14583	0.396422	0.009089	0.049594						100.4965	9479.1	5860.7	945	 	 	WHT01_olivine_profile_6	25632.4	11.88276	477	"Saturday, February 12, 2022 6:06:03 AM"
37 / 21 . 	29.78167	18.86213	8.005025	43.53776	0.005202	0.005114	0.11168	0.308178	0.006285	0.040519						100.6636	25.68737	14.0791	3.004894	57.04453	0.004042	0.003462	0.042616	0.110041	0.002751	0.021193						100	49.38689	40.35315	10.29843	0.00983	0.011719	0.144206	0.392164	0.010484	0.056694						100.6636	9481.7	5856.7	945	 	 	WHT01_olivine_profile_6	25636.6	11.90396	478	"Saturday, February 12, 2022 6:06:50 AM"
37 / 22 . 	30.06479	18.79074	7.920795	43.61577	0.005446	0.004083	0.111985	0.305859	0.006579	0.036905						100.863	25.86471	13.98965	2.965609	56.99939	0.00422	0.002756	0.042622	0.108932	0.002872	0.019253						100	49.8564	40.20042	10.19007	0.01029	0.009356	0.1446	0.389214	0.010975	0.051637						100.863	9484.3	5852.7	945	 	 	WHT01_olivine_profile_6	25640.8	11.91093	479	"Saturday, February 12, 2022 6:07:36 AM"
37 / 23 . 	30.02403	18.79169	7.963101	43.6092	0.004595	0.006608	0.113838	0.308011	0.00724	0.044399						100.8727	25.83491	13.99321	2.982057	57.00242	0.003561	0.004462	0.043336	0.109721	0.003161	0.023167						100	49.7888	40.20245	10.2445	0.008681	0.015141	0.146992	0.391952	0.012077	0.062123						100.8727	9486.9	5848.8	945	 	 	WHT01_olivine_profile_6	25645.01	11.91963	480	"Saturday, February 12, 2022 6:08:24 AM"
37 / 24 . 	29.91063	18.73439	7.900625	43.44677	0.004872	0.005503	0.117659	0.315066	0.005536	0.031106						100.4722	25.83556	14.00378	2.969952	57.00685	0.003791	0.00373	0.044961	0.112662	0.002426	0.016293						100	49.60075	40.07986	10.16412	0.009206	0.012609	0.151926	0.400929	0.009234	0.043523						100.4722	9489.5	5844.8	945	 	 	WHT01_olivine_profile_6	25649.21	11.86853	481	"Saturday, February 12, 2022 6:09:10 AM"
37 / 25 . 	29.90749	18.76945	8.010544	43.51527	0.004317	0.005051	0.114215	0.310189	0.006074	0.036551						100.6792	25.79313	14.00842	3.006643	57.00894	0.003354	0.003418	0.043578	0.110748	0.002658	0.019116						100	49.59554	40.15487	10.30553	0.008156	0.011574	0.147478	0.394723	0.010132	0.051142						100.6791	9492.1	5840.8	945	 	 	WHT01_olivine_profile_6	25653.41	11.90596	482	"Saturday, February 12, 2022 6:09:57 AM"
37 / 26 . 	29.91539	18.81374	7.886387	43.54257	0.005173	0.006108	0.114969	0.313351	0.007483	0.044246						100.6494	25.79053	14.03635	2.958963	57.02391	0.004017	0.004132	0.04385	0.111836	0.003273	0.023131						99.99999	49.60864	40.24961	10.14581	0.009774	0.013995	0.148452	0.398746	0.012482	0.061908						100.6494	9494.7	5836.9	945	 	 	WHT01_olivine_profile_6	25657.61	11.8862	483	"Saturday, February 12, 2022 6:10:44 AM"
37 / 27 . 	29.88234	18.78695	7.887564	43.48607	0.005029	0.004328	0.115261	0.304701	0.008929	0.042174						100.5233	25.79474	14.03415	2.963161	57.02221	0.00391	0.002932	0.044017	0.108887	0.003911	0.022077						99.99999	49.55383	40.1923	10.14732	0.009502	0.009918	0.148829	0.38774	0.014893	0.05901						100.5233	9497.2	5832.9	945	 	 	WHT01_olivine_profile_6	25661.82	11.87154	484	"Saturday, February 12, 2022 6:11:30 AM"
37 / 28 . 	29.79432	18.82859	7.84662	43.46445	0.005083	0.005274	0.115385	0.311416	0.004947	0.042499						100.4186	25.74117	14.07752	2.950348	57.04352	0.003956	0.003575	0.044103	0.111383	0.002169	0.022266						100	49.40786	40.28139	10.09464	0.009604	0.012085	0.148989	0.396284	0.008252	0.059464						100.4186	9499.8	5828.9	945	 	 	WHT01_olivine_profile_6	25666.02	11.85568	485	"Saturday, February 12, 2022 6:12:17 AM"
37 / 29 . 	29.91493	18.75522	7.867507	43.46194	0.003961	0.005383	0.109459	0.306974	0.005883	0.039675						100.4709	25.83292	14.01591	2.956776	57.01276	0.003081	0.003648	0.041818	0.109741	0.002578	0.020776						100	49.60788	40.12444	10.12152	0.007484	0.012334	0.141338	0.390632	0.009813	0.055513						100.4709	9502.4	5825	945	 	 	WHT01_olivine_profile_6	25670.22	11.8619	486	"Saturday, February 12, 2022 6:13:04 AM"
37 / 30 . 	29.84435	18.84468	7.930244	43.53535	0.004607	0.004363	0.113383	0.305753	0.005854	0.03948						100.628	25.7394	14.06496	2.976588	57.03687	0.003579	0.002953	0.043262	0.109167	0.002562	0.020648						99.99999	49.49083	40.31581	10.20223	0.008706	0.009999	0.146404	0.389079	0.009765	0.055241						100.6281	9505	5821	945	 	 	WHT01_olivine_profile_6	25674.43	11.88866	487	"Saturday, February 12, 2022 6:13:51 AM"
38 / 1 . 				5.779588	4.550091	0.010108	0.089452	0.10702	0.32748	3.620403						14.48414				57.2641	26.73359	0.051732	0.25812	0.288972	1.083811	14.31967						99.99999				8.597368	0.023161	0.115504	0.136185	0.546256	5.065669						14.48414	9430	5936	945	 	 	WHT01_olivine_profile_6	25552.61	1.90385	488	"Saturday, February 12, 2022 6:14:45 AM"
38 / 2 . 				0.20686	0.049089	0.004598	0.099993	0.240516	0.01175	0.137125						0.749931				52.81382	7.431973	0.606374	7.435081	16.73485	1.002086	13.97583						100				0.092753	0.010535	0.129115	0.306063	0.0196	0.191865						0.749931	9432.6	5932	945	 	 	WHT01_olivine_profile_6	25556.8	0.145973	489	"Saturday, February 12, 2022 6:19:06 AM"
38 / 3 . 				0.144328	0.00771	0.005513	0.090131	0.264637	0.007056	0.068305						0.587679				51.5933	1.634471	1.017932	9.383447	25.78108	0.842474	9.74729						100				0.014569	0.012631	0.11638	0.336758	0.011769	0.095572						0.587679	9435.2	5928.1	945	 	 	WHT01_olivine_profile_6	25561	0.12522	490	"Saturday, February 12, 2022 6:22:38 AM"
38 / 4 . 				0.135855	0.006819	0.003559	0.087389	0.27404	0.008032	0.049335						0.565028				51.41195	1.530138	0.69567	9.631412	28.26238	1.015322	7.453132						100				0.012884	0.008154	0.112839	0.348722	0.013398	0.06903						0.565028	9437.8	5924.1	945	 	 	WHT01_olivine_profile_6	25565.2	0.122501	491	"Saturday, February 12, 2022 6:26:08 AM"
38 / 5 . 				0.141307	0.007147	0.00577	0.086949	0.285443	0.008715	0.046502						0.581832				51.73934	1.551804	1.091267	9.271852	28.48289	1.065875	6.796972						100				0.013504	0.013221	0.112271	0.363234	0.014537	0.065065						0.581832	9440.3	5920.1	945	 	 	WHT01_olivine_profile_6	25569.4	0.125978	492	"Saturday, February 12, 2022 6:29:39 AM"
38 / 6 . 				0.139437	0.006103	0.004344	0.091934	0.291094	0.007573	0.043174						0.583658				51.42067	1.334613	0.827424	9.873676	29.25491	0.932885	6.355819						100				0.011532	0.009953	0.118708	0.370424	0.012633	0.060409						0.583658	9442.9	5916.2	945	 	 	WHT01_olivine_profile_6	25573.6	0.12739	493	"Saturday, February 12, 2022 6:33:08 AM"
38 / 7 . 				0.139579	0.00664	0.006182	0.091737	0.292842	0.005812	0.038285						0.581076				51.60841	1.45578	1.180776	9.878441	29.50794	0.717766	5.650884						99.99998				0.012546	0.014166	0.118454	0.372649	0.009694	0.053568						0.581076	9445.5	5912.2	945	 	 	WHT01_olivine_profile_6	25577.8	0.126822	494	"Saturday, February 12, 2022 6:36:38 AM"
38 / 8 . 				0.141277	0.007701	0.008077	0.095853	0.294208	0.00494	0.031568						0.583623				51.87099	1.676656	1.531878	10.2495	29.43826	0.605846	4.626863						99.99999				0.014551	0.018508	0.123769	0.374387	0.00824	0.04417						0.583623	9448.1	5908.2	945	 	 	WHT01_olivine_profile_6	25582	0.127257	495	"Saturday, February 12, 2022 6:40:08 AM"
38 / 9 . 				0.142724	0.006504	0.008926	0.095602	0.300902	0.004948	0.03071						0.590316				51.909	1.402716	1.677002	10.12647	29.82483	0.601134	4.458839						100				0.012289	0.020453	0.123445	0.382906	0.008254	0.04297						0.590316	9450.7	5904.3	945	 	 	WHT01_olivine_profile_6	25586.2	0.128986	496	"Saturday, February 12, 2022 6:43:38 AM"
38 / 10 . 				0.137836	0.006609	0.004914	0.095574	0.293856	0.006216	0.033918						0.578923				51.46431	1.463401	0.947801	10.39271	29.90101	0.775225	5.055537						100				0.012489	0.01126	0.123408	0.373939	0.010368	0.047458						0.578923	9453.3	5900.3	945	 	 	WHT01_olivine_profile_6	25590.4	0.126948	497	"Saturday, February 12, 2022 6:47:08 AM"
38 / 11 . 				0.135673	0.005254	0.005141	0.090579	0.299782	0.005863	0.030974						0.573266				51.42129	1.180922	1.006612	9.998188	30.96439	0.742203	4.686397						100				0.009928	0.011781	0.116958	0.38148	0.009779	0.043339						0.573266	9455.9	5896.3	945	 	 	WHT01_olivine_profile_6	25594.6	0.126376	498	"Saturday, February 12, 2022 6:50:37 AM"
38 / 12 . 				0.141191	0.006471	0.006775	0.094027	0.296362	0.005655	0.036968						0.58745				51.65688	1.403838	1.280465	10.01886	29.5495	0.69115	5.399308						100				0.012226	0.015525	0.121411	0.377129	0.009434	0.051726						0.58745	9458.4	5892.4	945	 	 	WHT01_olivine_profile_6	25598.8	0.128279	499	"Saturday, February 12, 2022 6:54:08 AM"
38 / 13 . 				0.135746	0.006227	0.007167	0.090237	0.288976	0.006489	0.029017						0.563859				51.82626	1.409782	1.413393	10.03354	30.06703	0.827546	4.422442						100				0.011766	0.016422	0.116518	0.367729	0.010824	0.0406						0.563859	9461	5888.4	945	 	 	WHT01_olivine_profile_6	25603	0.123448	500	"Saturday, February 12, 2022 6:57:39 AM"
38 / 14 . 				0.141592	0.006368	0.009161	0.091818	0.292081	0.003434	0.038737						0.58319				51.85554	1.382908	1.733053	9.793334	29.15183	0.420042	5.663295						100				0.012032	0.020991	0.118559	0.37168	0.005727	0.0542						0.58319	9463.6	5884.4	945	 	 	WHT01_olivine_profile_6	25607.2	0.126769	501	"Saturday, February 12, 2022 7:01:10 AM"
38 / 15 . 				0.137088	0.006606	0.006041	0.091446	0.293204	0.006434	0.0315						0.572319				51.65579	1.476095	1.175779	10.03528	30.10888	0.809868	4.738309						99.99999				0.012482	0.013842	0.118079	0.373109	0.010733	0.044075						0.572319	9466.2	5880.5	945	 	 	WHT01_olivine_profile_6	25611.4	0.125406	502	"Saturday, February 12, 2022 7:04:40 AM"
38 / 16 . 				0.13688	0.006947	0.005601	0.095117	0.28677	0.004563	0.036487						0.572364				51.49033	1.549623	1.088316	10.42053	29.39861	0.573361	5.479231						100				0.013126	0.012834	0.122818	0.364922	0.007611	0.051053						0.572364	9468.8	5876.5	945	 	 	WHT01_olivine_profile_6	25615.6	0.12507	503	"Saturday, February 12, 2022 7:08:11 AM"
38 / 17 . 				0.141453	0.005161	0.00738	0.093085	0.295954	0.006539	0.038073						0.587645				51.72464	1.119155	1.393995	9.913105	29.49275	0.79872	5.557628						100				0.009752	0.01691	0.120195	0.376609	0.010908	0.053271						0.587645	9471.4	5872.6	945	 	 	WHT01_olivine_profile_6	25619.8	0.128286	504	"Saturday, February 12, 2022 7:11:41 AM"
38 / 18 . 				0.135736	0.004588	0.006132	0.092864	0.292726	0.006411	0.031644						0.5701				51.56773	1.033517	1.203415	10.27492	30.30766	0.813588	4.799164						99.99998				0.008668	0.014051	0.11991	0.372501	0.010694	0.044276						0.5701	9474	5868.6	945	 	 	WHT01_olivine_profile_6	25624	0.125294	505	"Saturday, February 12, 2022 7:15:11 AM"
38 / 19 . 				0.141864	0.00517	0.007001	0.095812	0.301353	0.004686	0.037734						0.59362				51.54845	1.114061	1.314048	10.13932	29.84186	0.568788	5.473485						100				0.009769	0.016042	0.123716	0.383479	0.007817	0.052797						0.593619	9476.6	5864.6	945	 	 	WHT01_olivine_profile_6	25628.2	0.129981	506	"Saturday, February 12, 2022 7:18:42 AM"
38 / 20 . 				0.13471	0.006173	0.004101	0.093589	0.29713	0.004764	0.031333						0.5718				51.25547	1.39273	0.806029	10.37083	30.81021	0.605537	4.75919						100				0.011663	0.009397	0.120846	0.378105	0.007947	0.043841						0.5718	9479.1	5860.7	945	 	 	WHT01_olivine_profile_6	25632.4	0.126103	507	"Saturday, February 12, 2022 7:22:14 AM"
